공고날짜,발주청,시도,공고번호,입찰날짜,연면적,대지면적,예가율,세대수,기초금액,1순위예가율,낙찰하한율
2013.11.5,경기도 안양시,경기도 ,20131029410,2013.11.8,222730,63070,0.99979,1459,4126920088,0.999871049,0.7295
2013.10.29,대구광역시 북구,대구광역시 ,20131027362,2013.11.8,41809,19299,1.00121,392,1057387663,1.001283696,0.8295
2013.10.30,부산광역시 동래구,부산광역시 ,20131029474,2013.11.7,169911,44526,1.017978,1064,3332124000,1.019154942,0.7295
2013.10.28,경상북도 상주시,경상북도 ,20131026473,2013.11.7,46072,15295,0.994023,343,883835419,0.994831453,0.8295
2013.10.30,행정중심복합도시건설청,세종특별자치시,20131029541,2013.11.7,204596,65538,1.003008,1211,3187965868,1.003581,0.7295
2013.10.30,행정중심복합도시건설청,세종특별자치시,20131029498,2013.11.7,184727,65538,0.99925,946,2678724885,0.999540365,0.8045
2013.10.25,대구광역시,대구광역시,20131022060,2013.11.7,81211,26976,1.002845,394,1533713723,1.002914177,0.8295
2013.10.28,경상북도 경주시,경상북도 ,20131026929,2013.11.6,29473,12337,1.015018,229,721063104,1.015886051,0.8495
2013.10.24,경상북도 예천군,경상북도 ,20131021767,2013.11.5,67526,26561,0.991748,442,1165605603,0.991999081,0.8295
2013.10.24,경상북도 예천군,경상북도 ,20131021793,2013.11.5,55754,25680,1.001993,356,998678420,1.002417999,0.8295
2013.10.21,충청북도 진천군,충청북도 ,20131017887,2013.11.5,103865,44133,1.000945,691,1609674006,1.001035003,0.8045
2013.10.23,경기도 수원시,경기도 ,20131019811,2013.11.5,32543,6376,0.987228,262,601548520,0.987950135,0.8495
2013.11.1,부산광역시 기장군,부산광역시 ,20131024007,2013.11.4,12565,69214,1.000188,220,526320548,1.000205083,0.8495
2013.10.18,경상남도 거제시,경상남도 ,20131015934,2013.11.1,67665,5430,1.00584,348,1510138160,1.005859849,0.8295
2013.10.23,부산광역시 부산진구,부산광역시 ,20131014525,2013.10.31,77287,23324,0.996418,630,1216153410,1.022361697,0.8045
2013.10.18,광주광역시,광주광역시,20131015887,2013.10.29,103280,38629,0.994485,686,1581126909,0.994599441,0.8045
2013.10.16,서울특별시 송파구,서울특별시 ,20131011066,2013.10.25,110973,23948,1.01157,490,2234372690,1.011872622,0.8295
2013.10.11,경기도 하남시,경기도 ,20131008816,2013.10.23,125878,41450,1.004173,673,2062581182,1.004473532,0.8045
2013.10.11,경상북도 경산시,경상북도 ,20131009020,2013.10.23,106218,36535,0.99321,754,1867799258,0.993475165,0.8045
2013.10.8,대구경북경제자유구역청,대구광역시,20131005909,2013.10.18,117499,46139,0.995115,845,1881138176,0.99608844,0.8045
2013.10.10,대구경북경제자유구역청,대구광역시,20131005987,2013.10.18,103073,37466,1.005873,759,1418784350,1.005942806,0.8045
2013.10.8,경상북도 포항시,경상북도 ,20131006092,2013.10.17,147638,57225,0.998075,1059,2365734940,0.998420082,0.7295
2013.10.4,광주광역시,광주광역시,20131002705,2013.10.16,84456,25151,1.001835,536,1684149242,1.002008216,0.8045
2013.10.7,서울특별시 송파구,서울특별시 ,20131004224,2013.10.16,116519,24109,1.004093,495,1947520563,1.004259875,0.8295
2013.10.7,경기도 화성시,경기도 ,20131004358,2013.10.16,71829,25099,1.006178,488,1267651886,1.006258348,0.8295
2013.10.2,대전광역시,대전광역시,20131001870,2013.10.14,173890,58950,1.006955,998,3128146210,1.007098198,0.8045
2013.10.1,경상북도 경산시,경상북도 ,20131000183,2013.10.14,43896,17278,0.989548,358,893351931,0.990330524,0.8295
2013.10.4,울산광역시 중구,울산광역시 ,20131002319,2013.10.14,65982,32183,1.004025,424,1368723681,1.00422,0.8295
2013.10.10,경상북도 영덕군,경상북도 ,20131002891,2013.10.14,32336,11622,0.99879,250,674790380,1.005778739,0.8495
2013.9.30,경상남도 거창군,경상남도 ,20130925570,2013.10.14,53416,19777,1.00444,388,971963108,1.004646986,0.8295
2013.10.8,부산.진해경제자유구역청,부산광역시,20131000707,2013.10.10,94806,31660,1.0024,670,1783518637,1.002593499,0.8045
2013.10.8,부산.진해경제자유구역청,부산광역시,20131001000,2013.10.10,93785,37914,1.000153,600,1681986722,1.000392915,0.8045
2013.9.30,대전광역시 서구,대전광역시 ,20130924582,2013.10.10,65225,28087,1.009065,460,1298421630,1.009839289,0.8295
2013.10.1,경상북도 경주시,경상북도 ,20130925046,2013.10.10,115845,32850,1.004965,713,2009177712,1.005027595,0.8045
2013.10.2,경상북도 영천시,경상북도 ,20130925520,2013.10.10,67466,22479,0.999875,471,1217526297,1.000356395,0.8295
2013.9.25,대구광역시 수성구,대구광역시 ,20130921345,2013.10.10,64968,16945,0.988655,410,1260073650,0.989775378,0.8295
2013.9.30,인천광역시 경제자유구역청,인천광역시 ,20130922878,2013.10.8,207722,75338,0.987758,1406,4705019975,0.988503071,0.7295
2013.9.27,경상북도 예천군,경상북도 ,20130920796,2013.10.8,68225,34104,0.987885,489,1083481704,0.988640446,0.8295
2013.9.24,경상북도 울진군,경상북도 ,20130919194,2013.10.4,15616,382789,1.016788,180,473779348,1.019999835,0.8495
2013.9.17,경상북도 영주시,경상북도 ,20130914841,2013.10.1,34787,12412,0.996975,277,775856200,0.997005003,0.8495
2013.9.15,충청남도 아산시,충청남도 ,20130912802,2013.9.26,80742,27291,0.99581,650,1234017754,0.995849696,0.8045
2013.9.12,제주특별자치도 서귀포시,제주특별자치도 ,20130909757,2013.9.26,73533,102404,1.002845,701,1933011206,1.002852206,0.8045
2013.9.17,전라북도 군산시,전라북도 ,20130912408,2013.9.25,130636,38911,0.990495,871,2576414440,0.990560535,0.8045
2013.9.12,충청남도 홍성군,충청남도 ,20130910390,2013.9.25,264526,105798,1.001273,1660,3910282830,1.001897834,0.7295
2013.9.11,서울특별시 성동구,서울특별시 ,20130900953,2013.9.25,37906,14639,0.99535,272,823142000,0.995452131,0.8495
2013.9.4,서울특별시 송파구,서울특별시 ,20130902261,2013.9.23,84884,20558,1.0121,390,1547680019,1.013977999,0.8295
2013.9.6,경상남도 김해시,경상남도 ,20130903863,2013.9.17,41144,14367,1.012268,299,692582705,1.014192466,0.8495
2013.9.4,행정중심복합도시건설청,세종특별자치시,20130902437,2013.9.13,158402,71502,1.001763,900,2237252089,1.002355563,0.8045
2013.9.12,서울특별시 강동구,서울특별시 ,20130902488,2013.9.12,281882,23655,0.986818,904,6835710628,0.987721921,0.8045
2013.9.2,대구경북경제자유구역청,대구광역시,20130900769,2013.9.11,115170,42529,0.988628,827,1743251961,0.989371995,0.8045
2013.8.27,경상남도 창원시,경상남도 ,20130823253,2013.9.10,83391,23465,0.990118,535,1654595832,0.990611423,0.8045
2013.8.28,충청남도 천안시,충청남도 ,20130825234,2013.9.6,105848,43061,0.999698,682,1896533925,0.999707987,0.8045
2013.8.28,경상북도 김천시,경상북도 ,20130825454,2013.9.5,123543,52062,0.992575,811,2314576500,0.992699664,0.8045
2013.8.27,대전광역시,대전광역시,20130823646,2013.9.5,72783,33435,1.000443,500,1208014720,1.000877875,0.8045
2013.8.20,경상남도 창원시,경상남도 ,20130815221,2013.9.5,27034,8724,0.99412,223,630289330,0.994418435,0.8495
2013.8.26,충청북도 청주시 청원구,충청북도 ,20130823251,2013.9.4,90068,35600,1.001028,587,1194952983,1.001584587,0.8045
2013.8.26,충청북도 청주시 청원구,충청북도 ,20130823259,2013.9.4,76534,26953,1.003478,630,1244230617,1.00425908,0.8045
